Basin,Mean dH,dh_median_smooth,Smooth dH,std_dh,error_dh,time,Dates,dates
CE,0.391026699844396,0.694002249123575,0.570209629655234,6.90413901344115,0.1250963325675,2009.58904109589,2009,2009-08-04 00:00:00.000002
CE,0.763945282890826,0.574771685570018,0.541192434806012,6.99988734287406,0.125539585230842,2009.97260273973,2009,2009-12-21 23:59:59.999998
CE,0.574771685570018,0.474596570668696,0.508887815744622,6.60708343861205,0.119167508612488,2010.35616438356,2010,2010-05-11 00:00:00.000001
CE,0.288106195486112,0.474596570668696,0.473480797794802,3.25164518897768,0.0551126303216556,2010.7397260274,2010,2010-09-27 23:59:59.999998
CE,0.474596570668696,0.411574408768051,0.435853599618785,3.67905990090729,0.047747796519895,2011.12328767123,2011,2011-02-15 00:00:00.000001
CE,0.411574408768051,0.411574408768051,0.39670415090826,3.59268204394589,0.0456713270505578,2011.50684931507,2011,2011-07-04 23:59:59.999997
CE,0.323367289725334,0.411574408768051,0.356442562059007,3.30413285783566,0.0422877587014456,2011.89029867505,2011,2011-11-21 23:00:59.016390
CE,0.483405961039965,0.323367289725334,0.315764383591367,3.63475460668148,0.0464659551661948,2012.27322404372,2012,2012-04-09 23:59:59.999999
CE,0.240065737185053,0.240065737185053,0.276346047076176,3.21202956788255,0.0407042822959709,2012.65573770492,2012,2012-08-27 23:59:59.999999
CE,0.14174332531846,0.144893752489345,0.240920012890657,3.28377341541894,0.0417612567157614,2013.03856576091,2013,2013-01-15 01:50:09.836063
CE,0.122379531140249,0.14174332531846,0.212605924334363,2.890365544404,0.0368745872599558,2013.42191780822,2013,2013-06-04 00:00:00.000000
CE,0.144893752489345,0.132258461046652,0.193752922756308,3.10635953442178,0.0400196415616237,2013.80547945205,2013,2013-10-22 00:00:00.000003
CE,0.123703110032277,0.132258461046652,0.184964699221642,2.75071618221222,0.035090118816864,2014.18904109589,2014,2014-03-10 23:59:59.999999
CE,0.132258461046652,0.142177129031598,0.18479094282237,2.74672151460583,0.0349228494259407,2014.57260273973,2014,2014-07-29 00:00:00.000003
CE,0.142177129031598,0.142177129031598,0.190268853538362,2.12593034748704,0.0272376154559569,2014.95616438356,2014,2014-12-15 23:59:59.999999
CE,0.315141370931987,0.236102395895917,0.19810337026775,2.5455812293384,0.032163335828877,2015.3397260274,2015,2015-05-05 00:00:00.000002
CE,0.236102395895917,0.236102395895917,0.205854326998298,2.55661922638463,0.0326114247246376,2015.72328767123,2015,2015-09-21 23:59:59.999998
CE,0.27910270731957,0.236102395895917,0.212650289450295,2.03313738744961,0.0260916080110889,2016.1064413504,2016,2016-02-08 22:58:50.958904
